Date,Product_1,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10,Product_12,Product_13,Product_2,Product_11
5/1/21,76.75,0.0,0.0,86.5,0.0,867.0,93.0,1217.0,288.5,463.06,5.0,0,0
5/2/21,128.25,0.0,0.0,179.25,0.0,1007.25,117.0,1360.0,389.0,487.16,61.5,0,0
5/3/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5/4/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5/5/21,73.5,0.0,0.0,127.25,0.0,640.5,67.0,842.5,128.5,292.55,5.5,0,0
5/6/21,50.25,0.0,0.0,82.5,0.0,540.25,68.0,721.5,125.0,230.62,34.5,0,0
5/7/21,62.75,0.0,0.0,117.25,0.0,656.25,117.0,1009.5,184.5,284.53,32.75,0,0
5/8/21,98.0,0.0,0.0,167.5,0.0,809.75,116.0,1222.0,267.0,311.39,60.0,0,0
5/9/21,111.5,0.0,0.0,137.5,0.0,727.0,115.0,1153.5,310.0,358.4,0.0,0,0
5/10/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5/11/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5/12/21,42.25,0.0,0.0,114.25,0.0,554.25,46.0,602.5,122.0,203.68,19.5,0,0
5/13/21,42.75,0.0,0.0,75.75,0.0,482.75,76.0,724.5,133.5,170.72,5.0,0,0
5/14/21,46.75,0.0,0.0,83.5,0.0,564.5,125.0,907.5,138.0,700.57,5.0,0,0
5/15/21,60.25,0.0,0.0,116.25,0.0,922.0,102.0,1040.5,216.5,395.34,5.0,0,0
5/16/21,95.75,0.0,0.0,108.75,0.0,732.25,114.0,1101.0,280.0,308.43,5.0,0,0
5/17/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5/18/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5/19/21,65.25,0.0,0.0,128.75,0.0,744.0,67.0,894.5,179.0,216.62,10.75,0,0
5/20/21,52.5,0.0,0.0,64.25,0.0,509.25,61.0,706.0,109.0,700.37,0.0,0,0
5/21/21,62.75,0.0,0.0,110.5,0.0,785.75,79.0,917.0,229.0,278.53,5.0,0,0
5/22/21,77.5,0.0,0.0,179.25,0.0,781.75,64.0,1076.0,298.5,434.4,5.0,0,0
5/23/21,79.75,0.0,0.0,135.75,0.0,959.5,107.0,1276.5,277.0,326.42,15.5,0,0
5/24/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5/25/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5/26/21,104.25,0.0,0.0,128.75,0.0,805.25,69.0,1055.5,226.5,239.58,35.0,0,0
5/27/21,63.5,0.0,0.0,101.75,0.0,445.75,28.0,525.0,150.5,209.67,26.0,0,0
5/28/21,64.75,0.0,0.0,133.75,0.0,579.5,73.0,933.0,184.0,308.35,46.0,0,0
5/29/21,58.25,0.0,0.0,121.5,0.0,679.5,107.0,1072.5,240.0,196.64,21.0,0,0
5/30/21,79.5,0.0,0.0,119.0,0.0,628.75,100.0,1034.5,279.0,323.45,39.0,0,0
5/31/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
