Date,Product_1,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10,Product_12,Product_13,Product_2,Product_11
6/1/22,88.75,235.0,235.5,82.5,80.0,299.25,135.0,594.0,0.0,284.57,5.75,0,0
6/2/22,106.5,143.75,259.5,92.0,48.0,454.5,192.0,701.0,0.0,198.61,0.0,0,0
6/3/22,97.25,136.0,292.5,88.0,84.0,260.0,74.5,770.0,0.0,303.54,43.5,0,0
6/4/22,126.75,81.0,327.0,137.5,32.0,290.5,165.5,806.5,0.0,210.6,26.75,0,0
6/5/22,158.5,308.5,306.0,135.25,34.0,382.75,146.0,1063.0,0.0,183.68,11.0,0,0
6/6/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6/7/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6/8/22,128.0,94.5,271.5,97.5,88.0,367.75,157.5,792.0,0.0,169.72,37.75,0,0
6/9/22,116.75,90.5,267.0,167.0,108.0,450.5,130.5,660.5,0.0,216.62,0.0,0,0
6/10/22,124.25,163.25,147.0,57.5,52.0,359.75,147.5,638.0,0.0,133.73,42.0,0,0
6/11/22,138.0,58.25,339.0,166.5,82.0,355.5,124.0,1134.0,0.0,230.63,58.75,0,0
6/12/22,83.5,134.75,345.0,220.5,66.0,407.25,165.0,1011.5,0.0,276.58,41.5,0,0
6/13/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6/14/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6/15/22,94.75,148.25,238.5,183.0,128.0,320.0,72.5,869.0,0.0,158.69,21.0,0,0
6/16/22,94.0,101.25,214.5,112.0,40.0,368.0,157.5,743.0,0.0,172.71,17.25,0,0
6/17/22,108.5,192.5,225.0,165.0,80.0,302.5,127.0,913.0,0.0,246.57,27.75,0,0
6/18/22,141.25,87.5,294.0,144.25,100.0,503.0,127.0,1166.5,0.0,221.6,5.25,0,0
6/19/22,136.25,159.75,313.5,120.0,96.0,437.5,176.0,1377.0,0.0,181.59,33.75,0,0
6/20/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6/21/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6/22/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6/23/22,83.0,115.25,270.0,92.25,52.0,427.75,165.5,653.5,0.0,179.67,64.5,0,0
6/24/22,112.75,133.5,289.5,113.5,74.0,322.5,32.5,866.5,0.0,318.47,37.25,0,0
6/25/22,181.25,168.75,273.0,176.25,50.0,472.75,245.0,1150.0,0.0,266.54,61.5,0,0
6/26/22,155.0,139.75,261.0,87.75,88.0,325.0,131.5,1192.0,0.0,302.48,0.0,0,0
6/27/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6/28/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6/29/22,97.75,130.0,168.0,138.75,60.0,300.0,117.5,791.0,0.0,62.86,16.25,0,0
6/30/22,92.25,76.5,198.0,110.0,40.0,303.5,115.5,792.5,43.5,161.68,43.0,0,0
7/1/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
